767	1279	255	838	1261	255
1023	1279	255	1062	1262	255
1279	1279	255	1295	1263	255
1535	1279	255	1533	1264	255
1791	1279	255	1775	1265	255
2047	1279	255	2018	1267	255
2303	1279	255	2263	1270	255
2559	1279	255	2508	1272	254
2815	1279	255	2755	1275	254
3071	1279	255	3001	1278	254
3327	1279	255	3249	1282	254
3583	1279	255	3496	1286	253
3839	1279	255	3744	1290	253
4095	1279	255	3992	1295	253
0	1535	255	416	1512	262
255	1535	255	527	1512	262
511	1535	255	683	1513	262
767	1535	255	877	1513	262
1023	1535	255	1092	1514	262
1279	1535	255	1319	1515	262
1535	1535	255	1553	1516	262
1791	1535	255	1791	1517	262
2047	1535	255	2032	1518	262
2303	1535	255	2275	1520	261
2559	1535	255	2519	1522	261
2815	1535	255	2764	1525	261
3071	1535	255	3010	1527	261
3327	1535	255	3256	1530	260
3583	1535	255	3503	1533	260
3839	1535	255	3750	1537	260
4095	1535	255	3998	1541	259
0	1791	255	508	1765	270
255	1791	255	603	1765	270
511	1791	255	742	1765	270
767	1791	255	923	1766	270
1023	1791	255	1129	1766	270
1279	1791	255	1348	1767	270
1535	1791	255	1577	1768	270
1791	1791	255	1812	1769	270
2047	1791	255	2049	1770	270
2303	1791	255	2290	1771	270
2559	1791	255	2532	1773	269
2815	1791	255	2776	1775	269
3071	1791	255	3020	1777	269
3327	1791	255	3266	1780	269
3583	1791	255	3512	1782	268
3839	1791	255	3758	1785	268
4095	1791	255	4005	1788	268
0	2047	255	599	2018	280
255	2047	255	681	2018	280
511	2047	255	807	2018	280
767	2047	255	975	2018	280
1023	2047	255	1170	2019	280
1279	2047	255	1382	2019	280
1535	2047	255	1605	2020	280
1791	2047	255	1835	2021	279
2047	2047	255	2070	2022	279
2303	2047	255	2308	2023	279
2559	2047	255	2548	2024	279
2815	2047	255	2790	2026	279
3071	2047	255	3033	2028	279
3327	2047	255	3277	2030	278
3583	2047	255	3522	2032	278
3839	2047	255	3767	2035	278
4095	2047	255	4013	2037	277
0	2303	255	691	2270	291
255	2303	255	763	2270	291
511	2303	255	876	2270	291
767	2303	255	1031	2271	291
1023	2303	255	1216	2271	291
1279	2303	255	1421	2271	291
1535	2303	255	1637	2272	290
1791	2303	255	1863	2273	290
2047	2303	255	2093	2274	290
2303	2303	255	2328	2275	290
